name,gender,race,length,fl_is_v,ll_is_v,first_2,last_2,first_3,last_3
mynicia,1,0,7,0,1,my,ia,myn,cia
eddie,1,0,5,1,1,ed,ie,edd,die
rosielee,1,0,8,0,1,ro,ee,ros,lee
toe,1,0,3,0,1,to,oe,toe,toe
tyeshia,1,0,7,0,1,ty,ia,tye,hia
carla,1,0,5,0,1,ca,la,car,rla
vevine,1,0,6,0,1,ve,ne,vev,ine
dwa,1,0,3,0,1,dw,wa,dwa,dwa
wylene,1,0,6,0,1,wy,ne,wyl,ene
pearl,1,0,5,0,0,pe,rl,pea,arl
oletha,1,0,6,1,1,ol,ha,ole,tha
shantiel,1,0,8,0,0,sh,el,sha,iel
tamish,1,0,6,0,0,ta,sh,tam,ish
tyneshea,1,0,8,0,1,ty,ea,tyn,hea
dayeisha,1,0,8,0,1,da,ha,day,sha
joanne,1,0,6,0,1,jo,ne,joa,nne
lateara,1,0,7,0,1,la,ra,lat,ara
sherli,1,0,6,0,1,sh,li,she,rli
shacoia,1,0,7,0,1,sh,ia,sha,oia
porsha,1,0,6,0,1,po,ha,por,sha
abigail,1,0,7,1,0,ab,il,abi,ail
lutrische,1,0,9,0,1,lu,he,lut,che
delois,1,0,6,0,0,de,is,del,ois
gabrielle,1,0,9,0,1,ga,le,gab,lle
marvette,1,0,8,0,1,ma,te,mar,tte
senita,1,0,6,0,1,se,ta,sen,ita
janine,1,0,6,0,1,ja,ne,jan,ine
carlita,1,0,7,0,1,ca,ta,car,ita
chinnetta,1,0,9,0,1,ch,ta,chi,tta
debra,1,0,5,0,1,de,ra,deb,bra
delores,1,0,7,0,0,de,es,del,res
rochelle,1,0,8,0,1,ro,le,roc,lle
starr,1,0,5,0,0,st,rr,sta,arr
susie,1,0,5,0,1,su,ie,sus,sie
takcola,1,0,7,0,1,ta,la,tak,ola
tawrshia,1,0,8,0,1,ta,ia,taw,hia
teka,1,0,4,0,1,te,ka,tek,eka
dymond,1,0,6,0,0,dy,nd,dym,ond
latarsha,1,0,8,0,1,la,ha,lat,sha
renee,1,0,5,0,1,re,ee,ren,nee
terrani,1,0,7,0,1,te,ni,ter,ani
everlyn,1,0,7,1,0,ev,yn,eve,lyn
daysha,1,0,6,0,1,da,ha,day,sha
quansh,1,0,6,0,0,qu,sh,qua,nsh
shantae,1,0,7,0,1,sh,ae,sha,tae
