name,gender,race,length,fl_is_v,ll_is_v,first_2,last_2,first_3,last_3
morgan,0,2,6,0,0,mo,an,mor,gan
walter  iii,0,2,11,0,1,wa,ii,wal,iii
mihai,0,2,5,0,1,mi,ai,mih,hai
judson,0,2,6,0,0,ju,on,jud,son
camillo,0,2,7,0,1,ca,lo,cam,llo
clinton,0,2,7,0,0,cl,on,cli,ton
james  iii,0,2,10,0,1,ja,ii,jam,iii
marcus,0,2,6,0,0,ma,us,mar,cus
mervyn,0,2,6,0,0,me,yn,mer,vyn
tyrel,0,2,5,0,0,ty,el,tyr,rel
vernon,0,2,6,0,0,ve,on,ver,non
sheldon,0,2,7,0,0,sh,on,she,don
fidelio,0,2,7,0,1,fi,io,fid,lio
kelsey,0,2,6,0,0,ke,ey,kel,sey
edwardo,0,2,7,1,1,ed,do,edw,rdo
leon,0,2,4,0,0,le,on,leo,eon
arnulfo,0,2,7,1,1,ar,fo,arn,lfo
erick,0,2,5,1,0,er,ck,eri,ick
israel,0,2,6,1,0,is,el,isr,ael
geronimo iii,0,2,12,0,1,ge,ii,ger,iii
junior,0,2,6,0,0,ju,or,jun,ior
harutyun,0,2,8,0,0,ha,un,har,yun
romeo,0,2,5,0,1,ro,eo,rom,meo
margarito,0,2,9,0,1,ma,to,mar,ito
rogelio,0,2,7,0,1,ro,io,rog,lio
orestes,0,2,7,1,0,or,es,ore,tes
darren,0,2,6,0,0,da,en,dar,ren
henry,0,2,5,0,0,he,ry,hen,nry
lance,0,2,5,0,1,la,ce,lan,nce
trent,0,2,5,0,0,tr,nt,tre,ent
markos,0,2,6,0,0,ma,os,mar,kos
seth,0,2,4,0,0,se,th,set,eth
thurmond,0,2,8,0,0,th,nd,thu,ond
deyvis,0,2,6,0,0,de,is,dey,vis
dakota,0,2,6,0,1,da,ta,dak,ota
regild,0,2,6,0,0,re,ld,reg,ild
russell,0,2,7,0,0,ru,ll,rus,ell
jon,0,2,3,0,0,jo,on,jon,jon
arthur  iii,0,2,11,1,1,ar,ii,art,iii
louis,0,2,5,0,0,lo,is,lou,uis
clayton,0,2,7,0,0,cl,on,cla,ton
steve,0,2,5,0,1,st,ve,ste,eve
brett,0,2,5,0,0,br,tt,bre,ett
jimmie,0,2,6,0,1,ji,ie,jim,mie
derrek,0,2,6,0,0,de,ek,der,rek
mauricio,0,2,8,0,1,ma,io,mau,cio
paulino,0,2,7,0,1,pa,no,pau,ino
fabian,0,2,6,0,0,fa,an,fab,ian
rodivel,0,2,7,0,0,ro,el,rod,vel
armond,0,2,6,1,0,ar,nd,arm,ond
tommy,0,2,5,0,0,to,my,tom,mmy
mahmoud,0,2,7,0,0,ma,ud,mah,oud
omar,0,2,4,1,0,om,ar,oma,mar
carmelo,0,2,7,0,1,ca,lo,car,elo
eliezer,0,2,7,1,0,el,er,eli,zer
heriberto,0,2,9,0,1,he,to,her,rto
reymond,0,2,7,0,0,re,nd,rey,ond
valentin,0,2,8,0,0,va,in,val,tin
will,0,2,4,0,0,wi,ll,wil,ill
dewey,0,2,5,0,0,de,ey,dew,wey
gregorey,0,2,8,0,0,gr,ey,gre,rey
layton,0,2,6,0,0,la,on,lay,ton
merlyn,0,2,6,0,0,me,yn,mer,lyn
bobak,0,2,5,0,0,bo,ak,bob,bak
hubert,0,2,6,0,0,hu,rt,hub,ert
destin,0,2,6,0,0,de,in,des,tin
dusan,0,2,5,0,0,du,an,dus,san
vasiliy,0,2,7,0,0,va,iy,vas,liy
yoan,0,2,4,0,0,yo,an,yoa,oan
farouk,0,2,6,0,0,fa,uk,far,ouk
stanley,0,2,7,0,0,st,ey,sta,ley
rudy,0,2,4,0,0,ru,dy,rud,udy
clifford,0,2,8,0,0,cl,rd,cli,ord
evan,0,2,4,1,0,ev,an,eva,van
rusty,0,2,5,0,0,ru,ty,rus,sty
alton,0,2,5,1,0,al,on,alt,ton
britt,0,2,5,0,0,br,tt,bri,itt
curtis,0,2,6,0,0,cu,is,cur,tis
darrell,0,2,7,0,0,da,ll,dar,ell
kalvin,0,2,6,0,0,ka,in,kal,vin
luther,0,2,6,0,0,lu,er,lut,her
rickey,0,2,6,0,0,ri,ey,ric,key
muhamed,0,2,7,0,0,mu,ed,muh,med
berrd,0,2,5,0,0,be,rd,ber,rrd
billie,0,2,6,0,1,bi,ie,bil,lie
chance,0,2,6,0,1,ch,ce,cha,nce
clyde,0,2,5,0,1,cl,de,cly,yde
dan,0,2,3,0,0,da,an,dan,dan
dannie,0,2,6,0,1,da,ie,dan,nie
garl,0,2,4,0,0,ga,rl,gar,arl
harvey  iii,0,2,11,0,1,ha,ii,har,iii
jessie,0,2,6,0,1,je,ie,jes,sie
jojo,0,2,4,0,1,jo,jo,joj,ojo
lonnie,0,2,6,0,1,lo,ie,lon,nie
marques,0,2,7,0,0,ma,es,mar,ues
nichcolas,0,2,9,0,0,ni,as,nic,las
nickolas,0,2,8,0,0,ni,as,nic,las
scott  iii,0,2,10,0,1,sc,ii,sco,iii
tylor,0,2,5,0,0,ty,or,tyl,lor
pete,0,2,4,0,1,pe,te,pet,ete
imadeddin,0,2,9,1,0,im,in,ima,din
derrick,0,2,7,0,0,de,ck,der,ick
robbie,0,2,6,0,1,ro,ie,rob,bie
dallas,0,2,6,0,0,da,as,dal,las
owen,0,2,4,1,0,ow,en,owe,wen
homer,0,2,5,0,0,ho,er,hom,mer
silas,0,2,5,0,0,si,as,sil,las
rudolph,0,2,7,0,0,ru,ph,rud,lph
